Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Aux Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.29085627,0.6296618,75.07442,7.507442,2.88517,0.33585495,-90.487,-29.052814,88.17596,17.918941,116.6137,0.81680053,90.77114,17.336164,118.932365,4.5368323,-1.293806,1.1097776,2.293342,-5.614642,0.096662074,0.5778306,1.4318726,-1.3814094,-0.27271435,0.08090137,-0.09012668,-0.62316453,0.20255399,0.64258206,-3.680972497047931,-4.136188198328843,-5.092722598457422,51000,212441,0,88.92306184600056,16.269750023000597,8.250700610997228,113.44351247999839,5984.260394104988,50
0.36164406,0.64677745,74.89134,7.4891343,3.6519525,0.5157177,-89.90247,-16.892836,87.469185,21.849588,119.81711,-15.316525,89.613304,21.214588,121.728134,-14.325196,-1.200658,1.2488006,3.3289075,-5.6857686,0.2741923,0.5602261,1.4572861,-1.329106,-0.29340214,0.08623389,-0.0716633,-0.736147,0.22802882,0.64079505,-3.7331459672813354,-3.503389107541017,-3.917649508136072,52000,216441,0,88.59036618800019,15.865313489999608,8.143409731997963,112.59908940999776,6096.811377896988,51
0.4091021,0.63335437,74.46099,7.4460993,13.680174,0.5268848,-90.73372,-34.87847,88.677246,20.957727,119.961395,-38.534664,91.226234,20.293499,122.0514,-26.412647,-1.2159272,1.1868628,2.5607052,-6.182906,0.08724243,0.6063677,1.5560977,-1.4769027,-0.28517663,0.08437081,-0.0075806007,-0.71250594,0.25458822,0.63935524,-3.9179070810626073,-3.637266601768303,-3.8845318616663946,53000,220441,0,88.22951970400027,15.806155539999963,8.112206894003975,112.1478821380042,6208.937745830995,52
0.35952118,0.641102,76.65996,7.665996,3.4206903,0.27909875,-92.832375,-26.128147,90.533165,19.91811,122.341835,-8.0431795,92.757164,19.336292,123.61832,-4.144072,-1.286048,1.1994804,3.1698399,-8.2062435,0.13702345,0.5869747,1.4887187,-1.4085623,-0.28010336,0.08107808,-0.100802556,-0.7006029,0.2557043,0.6324848,-3.7516304647850243,-4.728016026439961,-4.536810054468276,54000,224441,0,87.74984050300009,15.77765752599953,8.056692702000873,111.58419073100049,6320.425733386993,53
0.36544648,0.63568944,72.80405,7.2804046,4.0763617,1.1076604,-92.26944,-29.382448,90.02517,20.691692,122.40882,-22.237331,91.9537,20.03371,123.758194,-14.148168,-1.278535,1.1900654,3.2366924,-6.1761017,0.16852736,0.5725772,1.4406369,-1.343442,-0.28468996,0.08542728,-0.09499834,-0.78813344,0.23257047,0.6359439,-3.6636269857865735,-3.9029474879397696,-3.715600995621537,55000,228441,0,87.97455214699949,15.683065961999091,8.08492818599916,111.74254629499774,6432.443065592991,54
0.10423595,0.6362658,75.5206,7.55206,3.3930724,0.580533,-93.475426,-33.219994,90.906105,20.112942,123.9435,-20.049026,92.94334,19.593634,125.43753,-14.177094,-1.2487749,1.1943139,2.6325154,-6.545665,0.059107646,0.5990018,1.3543005,-1.4256036,-0.28815472,0.07902685,-0.08240357,-0.631753,0.2507892,0.6378203,-3.9297347074291435,-4.129378213637173,-3.761076470787894,56000,232441,0,88.63809002800008,15.951581911000176,8.183499551003479,112.77317149000373,6545.314752720994,55
0.35280442,0.6348005,73.61568,7.361568,3.9681807,0.31026736,-96.49352,-30.38675,94.17606,19.555918,125.78142,-13.22735,96.31494,18.956415,127.242645,-8.323226,-1.24025,1.1850924,2.1798916,-7.0188494,0.22674863,0.5619518,1.3438083,-1.4265221,-0.2851038,0.08325196,-0.089285925,-0.8030022,0.22460942,0.6296604,-3.4077954503794254,-3.617413064086263,-4.162492343954964,57000,236441,0,88.90311213000132,16.06187633299851,8.220978600997114,113.18596706399694,6658.555106899995,56
0.16658922,0.6356564,73.3755,7.3375506,3.058092,0.50856435,-95.508705,-35.50739,93.50739,20.24115,127.379105,9.54769,95.99664,19.634115,128.92477,13.43665,-1.258442,1.1904199,2.8342137,-6.686453,0.17571916,0.57947373,1.3461058,-1.5103204,-0.2828899,0.08247791,-0.09987502,-0.57504356,0.22847195,0.6333751,-3.513594300089916,-4.703481785026236,-3.580121437477937,58000,240441,0,91.1649518510003,16.101669694999146,8.324636658999225,115.59125820499867,6774.663565151993,57
0.25195518,0.6274969,74.894226,7.489423,3.1695023,0.27308658,-97.264046,-29.072723,94.822365,18.529642,127.282684,12.942325,97.43987,17.888218,129.42809,19.363642,-1.2155842,1.2047384,2.4453044,-6.099823,0.15091632,0.6054532,1.319306,-1.48667,-0.28470916,0.081176564,-0.10760493,-0.61351264,0.25806746,0.633576,-4.258503431851007,-4.083754792031295,-4.020997309939865,59000,244441,0,91.20965106900076,16.661351709999508,8.562156507003237,116.4331592860035,6891.093392496999,58
0.26831654,0.6347378,74.54553,7.454553,3.6881988,0.3899208,-99.623184,-20.531826,97.087135,19.999247,128.99377,-56.67944,99.496666,19.572796,130.60828,-49.906235,-1.1833991,1.1658401,3.2386444,-6.353234,0.24739607,0.55131096,1.5004222,-1.4013281,-0.28885376,0.08292374,0.26465225,-0.593857,0.19507806,0.63700855,-4.005326352521628,-5.0614890735739415,-4.323753108833493,60000,248441,0,91.06520334299967,16.618356913000753,8.432359509999515,116.11591976599993,7006.999376127992,59
0.255053,0.63928545,76.5757,7.65757,2.96838,0.35014534,-98.42909,-40.26896,95.91257,21.064056,130.31696,2.7052696,98.63776,20.369026,131.04523,6.4428005,-1.2345909,1.1740774,2.6215096,-5.6844945,0.11654394,0.5940867,1.3716838,-1.4583433,-0.28847376,0.0847711,-0.097223856,-0.718849,0.20919304,0.6368873,-4.14985505883363,-5.0016629994291435,-4.166686564313098,61000,252441,0,91.62655048300076,16.404623332000483,8.593025501999364,116.6241993170006,7123.799653056997,60
0.28399035,0.6320283,77.839005,7.7839007,3.109239,0.32541215,-100.51765,-43.87755,98.08649,21.22882,131.16312,-16.999836,100.390434,20.80368,133.0648,-10.505527,-1.2678595,1.1916088,2.4576492,-6.417341,0.10567967,0.5906978,1.4363817,-1.3644304,-0.2893457,0.08526071,-0.10116905,-0.707012,0.2224201,0.6191153,-3.367868420036782,-3.3919635854454553,-3.8181652864435804,62000,256441,0,92.01033893000022,16.61769159400137,8.505756779997682,117.13378730399927,7240.898509257996,61
0.21873105,0.617641,74.28958,7.4289584,3.209069,0.32770675,-100.50489,-25.021435,98.35623,19.967478,130.80971,-8.755474,100.623955,19.515837,132.53659,-5.6890616,-1.1800487,1.1901176,2.7722216,-6.0734534,0.11276911,0.60480833,1.4369271,-1.5584227,-0.28652546,0.083685674,-0.072641,-0.6920398,0.29743156,0.6499843,-3.2351576625886707,-4.810485479653019,-4.487600506141002,63000,260441,0,90.6633590349993,16.587256476999755,8.443223590000343,115.6938391019994,7355.971933343994,62
0.28323266,0.643182,78.52896,7.852896,2.9026127,0.46527076,-101.8202,-41.271248,99.569695,20.2644,132.32097,3.8255076,102.180885,19.412863,134.23955,12.087453,-1.2287898,1.1179905,2.4629555,-6.703785,0.063520156,0.59303385,1.3067982,-1.5078585,-0.27611053,0.08227337,-0.06564574,-0.59429497,0.2531983,0.63563144,-3.0380931122417896,-3.0577394189418303,-4.404336024692156,64000,264441,0,88.45890735099965,15.916622601998824,8.27757981200375,112.65310976500223,7468.431640108997,63
0.10715043,0.6347045,76.71066,7.6710663,3.066656,0.63160324,-103.90753,-42.190536,101.31347,19.398003,134.00542,-14.173084,103.44506,18.60485,134.40215,-0.42520455,-1.2635989,1.153141,3.1803484,-5.6713696,0.11279248,0.5921001,1.5522764,-1.436868,-0.28484684,0.08335618,-0.014578074,-0.7334689,0.22439738,0.63555664,-3.2295722253906574,-3.7379856994071665,-3.7424826507069078,65000,268486,0,89.32776472499972,15.748393290001331,8.278986220000661,113.35514423500172,7582.400882727997,64
0.23994082,0.63173574,79.64662,7.964662,2.9479995,0.33623433,-103.96455,-45.63347,101.60181,21.005419,135.08064,19.053871,104.17032,20.196142,135.68752,26.78705,-1.214136,1.1872436,4.5950127,-6.205078,0.11852617,0.600426,1.3848922,-1.758792,-0.2889952,0.08463879,-0.10563223,-0.7298511,0.25245687,0.62800086,-3.541428544948645,-3.4062997999144558,-4.8241090444653105,66000,272486,0,90.61092451600052,16.33099953400051,8.372303572001329,115.31422762200236,7697.849710829,65
0.4381049,0.6295181,77.46148,7.746148,3.1809173,0.54241776,-104.9024,-45.239788,102.412476,20.879383,134.76147,3.6044009,104.43229,20.171011,136.41205,15.27718,-1.2068352,1.162227,2.553184,-6.166199,0.13317545,0.59805846,1.4486996,-1.439718,-0.29044986,0.08455203,-0.079130106,-0.5469866,0.25842655,0.6397632,-3.0361052506572315,-4.104551064489508,-3.8621126097690306,67000,276486,0,93.90914481499931,16.465436245998717,8.449161093001749,118.82374215399977,7817.082014681001,66
0.49026036,0.6342792,82.03719,8.203719,3.6673117,0.69943285,-102.24542,-44.14012,100.32575,21.638569,134.92697,2.9208539,101.9765,20.712528,136.22974,11.36248,-1.2091736,1.2076873,2.6348817,-7.5313253,0.100898094,0.6137078,1.4512304,-1.3622305,-0.29181513,0.08448252,-0.077704914,-0.8026929,0.23333621,0.6387931,-3.255710875962852,-4.41320955261298,-3.817224304720635,68000,280486,0,92.98329202600144,16.866216635000455,8.538439797001047,118.38794845800294,7935.247101075006,67
0.13032804,0.6339506,77.97302,7.7973022,3.1994529,0.4005522,-106.388336,-34.34924,104.00564,19.451826,138.00214,-4.364197,106.68995,18.924303,140.33365,1.290486,-1.2688575,1.1703912,2.9232206,-6.2480316,0.21385169,0.56853086,1.4162562,-1.6586846,-0.28320244,0.08224316,-0.11560361,-1.1842271,0.25837302,0.6358492,-3.0776355219346887,-2.987717397494824,-4.496235179842019,69000,284486,0,93.03984567100088,16.648449160000382,8.515829814998142,118.2041246459994,8053.498424528004,68
0.31589934,0.62252593,77.332214,7.7332215,3.0346522,0.3938362,-107.463844,-33.892902,104.94064,21.787989,137.54906,-3.7256727,107.251076,20.974941,139.0539,3.5918188,-1.2548553,1.1441265,5.3550644,-6.054653,0.0998229,0.5947357,1.4036202,-1.8566014,-0.2766643,0.086103916,-0.08863937,-0.72688717,0.22454268,0.63524705,-2.924258087388098,-3.766321113006633,-3.8377133047184104,70000,288486,0,92.47582251499989,16.719321960999878,8.579754268004763,117.77489874400453,8170.78053068801,69
0.31352222,0.63466626,74.198456,7.4198456,2.8930514,0.53075814,-106.93522,-32.865524,104.904236,21.17446,138.966,-40.939793,107.25524,20.55509,139.93636,-31.504423,-1.195033,1.1645448,2.8013883,-6.676283,0.11865158,0.60606074,1.4959384,-1.4581159,-0.28010792,0.08461281,-0.0041362494,-0.562583,0.282198,0.6379023,-2.917388532493508,-2.8267967519917234,-3.944467697007709,71000,292518,0,90.19364874600069,16.1938837889993,8.316072395997253,114.70360493099724,8285.520487325011,70
0.27852866,0.6354385,76.09677,7.6096773,16.10374,0.4178915,-108.354485,-29.64033,105.93964,21.624437,138.92764,4.9506116,108.71454,20.986471,140.66037,14.371696,-1.2362323,1.1531613,5.094365,-5.6057835,0.13410766,0.5998453,1.4151,-1.4800731,-0.27737433,0.08701684,-0.071564816,-1.0101812,0.26967517,0.6412836,-2.5536278737695532,-3.6426595693888357,-4.021092814114374,72000,296518,0,91.01090970699988,16.24468366400106,8.350677959000677,115.60627133000162,8401.462304946013,71
0.33239946,0.63817793,78.30077,7.8300776,2.8693101,0.77702254,-106.926056,-38.851196,104.57922,21.448467,140.05788,-41.890682,107.582436,20.623793,141.6858,-29.742393,-1.1448952,1.1555032,2.7843418,-4.7918234,0.080331415,0.6200603,1.4207689,-1.4854763,-0.2941365,0.0836282,-0.09089687,-0.6058518,0.24694513,0.63117856,-3.1058239381931094,-3.836515093200391,-4.455211521138494,73000,300562,0,91.38282019100006,16.563288204000855,8.609238079992792,116.55534647499371,8518.010113896009,72
0.33258897,0.62823814,76.35534,7.635534,2.8691669,0.69080687,-110.71546,-29.873966,108.658905,22.306648,142.82019,4.1687236,111.25803,21.765911,145.03708,10.145701,-1.1903247,1.1962914,3.0060225,-6.446864,0.1440199,0.5917509,1.349812,-1.3798971,-0.29414356,0.09190226,-0.11497171,-0.7928881,0.21642792,0.6365153,-2.9129892951587344,-3.5515042135105346,-3.4290287298306077,74000,304608,0,91.12506768200001,16.55924130800122,8.509282999995776,116.193591989997,8634.139035102009,73
0.56247735,0.6412649,75.583496,7.5583496,3.7536178,0.31282946,-108.965805,-39.40872,106.43469,22.157658,141.74081,-47.415577,109.01044,21.554148,143.90778,-37.725258,-1.2331675,1.2027603,2.6920824,-6.3521304,0.13867594,0.5950716,1.5767356,-1.376976,-0.28601757,0.086693704,-0.061405703,-0.7021957,0.22413866,0.63572615,-3.2242743740264372,-4.303326655072592,-4.483338311889335,75000,308608,0,91.12080107300062,16.49381601499954,8.389840231999187,116.00445731999935,8750.164553612005,74
0.42732406,0.6274162,74.578674,7.4578676,3.4840093,0.5040108,-111.91079,-29.238167,109.728294,20.458233,143.7419,-5.110478,112.37567,19.781786,146.26555,1.220995,-1.242433,1.1575881,2.9649708,-5.6711407,0.16816919,0.5790441,1.3844771,-1.6927564,-0.27982086,0.08296021,-0.07280227,-1.119741,0.20893328,0.6295627,-3.2064364925202526,-3.4043844319357617,-4.762074769347482,76000,312608,0,91.48510521699973,16.514947521000067,8.38552909399914,116.38558183199893,8866.387078161006,75
0.57288426,0.63472986,80.4861,8.04861,3.1094608,1.2462605,-112.77205,-38.43905,110.47739,21.571613,143.85728,14.197459,113.284874,20.929493,145.72885,20.061403,-1.2228979,1.1937854,2.5005422,-6.480097,0.036905408,0.61248326,1.3778868,-1.7427784,-0.28683886,0.092680186,-0.033128805,-0.92319095,0.18451111,0.6342229,-3.268285379842575,-4.466014039342008,-3.773458964460636,77000,316679,0,91.2643571919998,16.34828963899963,8.611180075997254,116.22382690699669,8982.798241395005,76
0.29423282,0.63875085,73.16051,7.316051,2.8877108,0.26470098,-113.18412,-37.604843,110.99351,20.59422,143.97,-17.79336,113.14968,20.093699,145.73543,-18.127645,-1.2376976,1.1337976,2.2805939,-5.423564,0.124580145,0.57447183,1.5061952,-1.380472,-0.28834814,0.08464819,0.07681844,-0.7043795,0.19300802,0.638101,-3.1809345489197622,-3.789220794021788,-4.387919898222417,78000,320679,0,91.70962238399989,16.530576384000597,8.534647536997,116.77484630499748,9099.692721344,77
0.15753937,0.637444,78.75499,7.8754992,3.1740403,0.53299874,-112.08999,-38.314323,109.33561,22.032772,144.29376,-40.649544,111.771935,21.239136,145.97859,-33.037548,-1.1814824,1.2106394,3.8369007,-6.1131105,0.06332684,0.61830014,1.6578628,-1.5928233,-0.29209,0.08851382,-0.079690754,-0.68769705,0.21607946,0.6344448,-2.6925713216717098,-4.553969159227621,-3.7936291782292573,79000,324679,0,91.8455780760014,16.655380864000108,8.526255124001182,117.02721406400269,9216.715725475999,78
